id,registration_display,fid,name,factory_type,province,district,sub_district,address_full,lat,lng,coord_source,last_seen_in_feed,absent_from_feed_as_of
จ3-7(1)-29/53ปจ,จ3-7(1)-29/53ปจ,"=""20250002925532""",บริษัท จันทะนา อะการ์วู๊ด จำกัด,3,ปราจีนบุรี,กบินทร์บุรี,วังดาล,74 ม.16,14.01258,101.59776,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-29/56สก,จ3-7(1)-29/56สก,"=""20270002925563""",เทวากรกฤษณา,3,สระแก้ว,เมืองสระแก้ว,ท่าเกษม,31 ม.3,13.766,102.164,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-29/58ปจ,จ3-7(1)-29/58ปจ,"=""20250002925581""",ไทฮก,3,ปราจีนบุรี,ประจันตคาม,โพธิ์งาม,135 ม.17,14.214,101.466,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-3/53กบ,จ3-7(1)-3/53กบ,"=""20810100325537""",บริษัท ยูเนี่ยนปาล์มออยส์ จำกัด,3,กระบี่,เขาพนม,เขาพนม,"น.ส.3ก ที่ดินเลขที่ 2009 เลขที่ดิน 82 และน.ส.3ก.เลขที่ดิน 2011, เลขที่ดิน 85 ม.4 ถ.เหนือคลอง-เขาพนม",8.1021711,98.9710455,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-3/55กบ,จ3-7(1)-3/55กบ,"=""20810000325553""",บริษัท วิเศษออยล์. คอร์ปอเรชั่น จำกัด,3,กระบี่,คลองท่อม,คลองท่อมใต้,33/9 ม.4,7.9543559027793,99.143312404488,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-3/62ชร,จ3-7(1)-3/62ชร,"=""20570017925627""",บริษัท รุ่งเรือง ปาล์ม ออยล์ จำกัด,3,เชียงราย,พาน,ธารทอง,160 ม.8,19.511772123301,99.7501049972,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-3/63สบ,จ3-7(1)-3/63สบ,"=""20190048825637""",บริษัท พรขวัญ ออร์แกนิค แฟคทอรี จำกัด,3,สระบุรี,พระพุทธบาท,พุคำจาน,46/5 ม.1,14.744,100.847,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-3/66ชพ,จ3-7(1)-3/66ชพ,"=""20860082625669""",บริษัท เอส กรีนแม็กซ์ จำกัด,3,ชุมพร,ละแม,ละแม,185 ม.8,9.752,98.945,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-30/54ตร,จ3-7(1)-30/54ตร,"=""20230003025540""",,3,ตราด,เมืองตราด,วังกระแจะ,324/1 ม.3,12.25887,102.47622,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-32/56ตร,จ3-7(1)-32/56ตร,"=""20230003225561""",บริษัท อูดิเมนชั่น จำกัด,3,ตราด,เขาสมิง,เทพนิมิต,49 ม.5,12.50665278,102.4217443,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-32/58สส,จ3-7(1)-32/58สส,"=""20750003225584""",บริษัท ธนัตถ์ศรีสุนทร จำกัด,3,สมุทรสงคราม,อัมพวา,ปลายโพงพาง,120/2 ม.7,13.38975,99.91043,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-33/56พท,จ3-7(1)-33/56พท,"=""20930003325564""",บริษัท พัทลุงน้ำมันปาล์ม จำกัด,3,พัทลุง,เมืองพัทลุง,ท่าแค,128 ม.7,7.553438,100.04322,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-34/56ปข,จ3-7(1)-34/56ปข,"=""20770003425562""",บริษัท อัครปาล์ม จำกัด,3,ประจวบคีรีขันธ์,สามร้อยยอด,ศิลาลอย,โฉนดที่ดินเลขที่ 5799 ม.3,12.293010888774,99.882177251652,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-39/58สส,จ3-7(1)-39/58สส,"=""20750003925589""",บริษัท มูนวิสเปอร์ฟาร์ม จำกัด,3,สมุทรสงคราม,บางคนที,บางยี่รงค์,24 ม.6,13.48987,99.91621,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-4/59สบ,จ3-7(1)-4/59สบ,"=""20190000425590""",บริษัท เอฟ แอนด์ บี เฮาส์ จำกัด,3,สระบุรี,วังม่วง,แสลงพัน,ม.5 ถ.หมู่บ้านมณีโชติ-หนองกรด,14.745,101.116,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-4/61นฐ,จ3-7(1)-4/61นฐ,"=""20730000425619""",ห้างหุ้นส่วนจำกัด ภูตะวัน นครปฐม,3,นครปฐม,เมืองนครปฐม,หนองงูเหลือม,36/4 ม.9,13.914,99.952,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-4/62ปท,จ3-7(1)-4/62ปท,"=""20130030625629""",บริษัท ไทยไบโอเล็กซ์ จำกัด,3,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,97/53 ม.2,14.071,100.88,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-4/64ปท,จ3-7(1)-4/64ปท,"=""20130484125647""",บริษัท จี.เค. ไบโอ เอ็กซ์แทรคชั่น จำกัด,3,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,98/1 ม.2,14.071,100.88,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-42/58ลบ,จ3-7(1)-42/58ลบ,"=""20160004225585""",บริษัท เทพอัมพร ลพบุรี จำกัด,3,ลพบุรี,เมืองลพบุรี,นิคมสร้างตนเอง,168/9 ม.7,14.850000546869,100.77097788428,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-5/53ตร,จ3-7(1)-5/53ตร,"=""20230000525534""",ช.กฤษณา,3,ตราด,บ่อไร่,บ่อพลอย,58/9 ม.2 ถ.จัดสรร-ปะอา,12.604,102.559,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-5/55ปจ,จ3-7(1)-5/55ปจ,"=""20250000525557""",นายกิตติชัย ภูมิขุนทด,3,ปราจีนบุรี,ประจันตคาม,บุฝ้าย,56 ม.7,14.298,101.601,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-5/57ชพ,จ3-7(1)-5/57ชพ,"=""20860000525579""",บริษัท เชียงตะวัน เนเจอร์รัล ปาล์มออยล์ จำกัด,3,ชุมพร,เมืองชุมพร,วิสัยเหนือ,112/1 ม.7,10.3343064,99.1086273,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-5/64กบ,จ3-7(1)-5/64กบ,"=""20810494225640""",บริษัท เจริญการ น้ำมันปาล์ม จำกัด,3,กระบี่,ปลายพระยา,เขาต่อ,โฉนดที่ดินเลขที่ 890 เลขที่ดิน 1 ม.1,8.59659315,98.74347786,admin,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/40บก,จ3-7(1)-6/40บก,"=""20380000625402""",วีเคดีการค้า,3,บึงกาฬ,บุ่งคล้า,บุ่งคล้า,127 ม.1 ซ.บ้านบุ่งคล้า,18.1182,104.07022,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/50ตร,จ3-7(1)-6/50ตร,"=""20230000625508""",,3,ตราด,เมืองตราด,หนองโสน,77/5 ม.6,12.2196,102.46241,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/54จบ,จ3-7(1)-6/54จบ,"=""20220000625541""",,3,จันทบุรี,มะขาม,ฉมัน,ม.4,12.753967023132,102.23312665253,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/55ชพ,จ3-7(1)-6/55ชพ,"=""20860000625551""",เอส พี เอ็น ปาล์ม ออยล์,3,ชุมพร,เมืองชุมพร,บ้านนา,69/4 ม.11 ซ.ช่องเพลียก,10.4690625,99.0356875,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/56ลย,จ3-7(1)-6/56ลย,"=""20420100625561""",ทรัพย์มงคลน้ำมันปาล์ม,3,เลย,เมืองเลย,นาดินดำ,247 ม.8,17.441728,101.83894,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/57กจ,จ3-7(1)-6/57กจ,"=""20710000625574""",บริษัท น้ำมันปาล์ม ภาคตะวันตก จำกัด,3,กาญจนบุรี,ทองผาภูมิ,สหกรณ์นิคม,ม.4,14.680627028429,98.709517535854,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/62ชพ,จ3-7(1)-6/62ชพ,"=""20860050125627""",,3,ชุมพร,ท่าแซะ,ทรัพย์อนันต์,โฉนดที่ดินเลขที่ 21831 เล่ม 219 หน้า 31 ม.6,10.6655659,99.1726671,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/63รบ,จ3-7(1)-6/63รบ,"=""20700072125637""",-,3,ราชบุรี,โพธาราม,คลองตาคต,113/1 ม.11,13.672,99.854,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/65บร,จ3-7(1)-6/65บร,"=""20310117825652""",บริษัท เอ็น แอนด์ เอ็น แลนด์ จำกัด,3,บุรีรัมย์,เมืองบุรีรัมย์,อิสาณ,90/1 ม.14,14.979,103.128,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-6/66ปท,จ3-7(1)-6/66ปท,"=""20130132025660""",บริษัท กรีนฟูดส์ อิมปอร์ต แอนด์ เอ็กซ์ปอร์ต จำกัด,3,ปทุมธานี,คลองหลวง,คลองสี่,39/27 ม.5,14.097,100.687,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-7/55สส,จ3-7(1)-7/55สส,"=""20750000725552""",บริษัท ไทยเจริญน้ำมันปาล์ม จำกัด,3,สมุทรสงคราม,อัมพวา,แพรกหนามแดง,89 ม.6,13.3467,99.88663,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-7/66ปท,จ3-7(1)-7/66ปท,"=""20130167825661""",บริษัท ดีดี วัน โปรดักส์ จำกัด,3,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,97/27 ม.2,14.071,100.88,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-8/49ปจ,จ3-7(1)-8/49ปจ,"=""20250000825494""",นายอภัย เตมีสุภาพ,3,ปราจีนบุรี,เมืองปราจีนบุรี,เนินหอม,12/4 ม.19,14.18133,101.41194,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-8/55ลบ,จ3-7(1)-8/55ลบ,"=""20160000825552""",บริษัท เทพอัมพรน้ำมันมะพร้าวลพบุรี จำกัด,3,ลพบุรี,เมืองลพบุรี,โคกตูม,โฉนดที่ดินเลขที่ 31616 ม.7,14.832980845022,100.78911623962,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-8/58ชพ,จ3-7(1)-8/58ชพ,"=""20860000825581""",รุ่งสมบูรณ์ น้ำมันปาล์ม,3,ชุมพร,เมืองชุมพร,บางหมาก,88 ม.10,10.445263,99.176558,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-9/50พล,จ3-7(1)-9/50พล,"=""20650000925501""",ธนวิน,3,พิษณุโลก,พรหมพิราม,ทับยายเชียง,168 ม.2 ถ.พิษณุโลก-เด่นชัย,17.12397,100.29739,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-9/54จบ,จ3-7(1)-9/54จบ,"=""20220000925545""",บริษัท กฤษณา พนาสิน จำกัด,3,จันทบุรี,เมืองจันทบุรี,พลับพลา,59/1 ม.8 ซ.ดาวเรือง 3,12.607209954034,102.15045929327,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-9/57พง,จ3-7(1)-9/57พง,"=""20820000925575""",บริษัท นาคินทร์ ปาล์ม จำกัด,3,พังงา,เมืองพังงา,บางเตย,99 ม.5 ถ.สายเขาเฒ่า-เกาะเคี่ยม(พง.4008),8.413337,98.581595,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(1)-9/63นว,จ3-7(1)-9/63นว,"=""20600227025635""",บริษัท ชัยรัชปาล์มพูล จำกัด,3,นครสวรรค์,แม่วงก์,วังซ่าน,224 ม.10,15.859,99.644,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(3)-1/60นฐ,จ3-7(3)-1/60นฐ,"=""20730000125607""",บริษัท อีไบโอ (ไทยแลนด์) จำกัด,3,นครปฐม,นครชัยศรี,ขุนแก้ว,59/2 ม.1,13.774,100.209,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(4)-1/48รบ,จ3-7(4)-1/48รบ,"=""20700000125485""",ไทยอุดม,3,ราชบุรี,วัดเพลง,จอมประทัด,114 ม.3 ถ.ราชบุรี-วัดเพลง,13.41982,99.88346,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(4)-2/50ชพ,จ3-7(4)-2/50ชพ,"=""20860000225501""",บริษัท แมทเทอร์ ออยล์ ซินเนอร์จี จำกัด,3,ชุมพร,ท่าแซะ,ท่าแซะ,217 ม.15,10.66073,99.21041,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(4)-2/58ปท,จ3-7(4)-2/58ปท,"=""20130200225580""",,3,ปทุมธานี,คลองหลวง,คลองสี่,88/8 ม.6,14.097,100.687,centroid,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-7(5)-1/54สส,จ3-7(5)-1/54สส,"=""20750000125548""",บริษัท สหชาติธุรกิจ จำกัด,3,สมุทรสงคราม,เมืองสมุทรสงคราม,ลาดใหญ่,10/105 ม.1 ซ.จัดสรร,13.419812,99.999348,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-70-1/21นว,จ3-70-1/21นว,"=""20600100125213""",ห้างหุ้นส่วนจำกัด อู่เพิ่มทรัพย์พูลทวี,3,นครสวรรค์,เมืองนครสวรรค์,นครสวรรค์ตก,455/3 ม.10,15.70653,100.1079,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
จ3-70-1/35นฐ,จ3-70-1/35นฐ,"=""20731200125355""",บริษัท ตรีเพชรอีซูซุบริการ จำกัด,3,นครปฐม,สามพราน,บางเตย,99 ม.1 ถ.ปิ่นเกล้า-นครชัยศรี,13.785883333333,100.28646666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
